1657843200,1.14891,5.99415,-3.79189,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24
1658065800,-0.949005,3.95191,3.36657,51.9088,0.231726,34.732,27.0187,35.022,22.453,31.9218,23.2138,93.0876,40.4312,145.392,160.779,213.47,211.155,283.4,324.506,433.841,420.808,468.074,447.14,413.109,434.659,445.528,439.294,453.872
1658066400,-1.47033,4.85087,1.81221,54.1366,0.231726,35.3017,26.3394,34.0828,22.1533,32.2482,22.9456,91.3552,38.7988,143.783,158.061,209.833,211.511,287.352,332.416,433.802,408.611,455.121,435.956,407.012,433.1,444.941,439.464,454.095
1658067000,-2.21964,4.10579,2.35545,53.6395,0.231726,36.1809,28.2235,36.3089,23.5335,33.8391,24.9042,95.5508,42.2766,148.63,164.267,219.721,226.823,304.381,346.064,433.819,394.71,445.35,435.283,409.771,434.498,446.528,435.414,445.878
1658067600,-2.53096,4.30293,1.57858,54.1728,0.231726,35.1919,27.1591,34.3984,22.5041,32.7112,23.089,93.7735,39.7856,145.283,162.128,217.594,228.294,309.031,348.394,429.129,380.214,434.866,431.019,408.748,436.564,451.934,434.625,438.689
1658068200,-2.70194,4.51838,0.808885,51.8784,0.231726,34.6674,26.633,34.0918,22.3391,31.6031,21.8176,90.0504,38.0019,142.106,160.358,211.037,219.81,299.825,344.334,428.051,379.852,435.404,428.552,408.168,436.541,453.562,426.685,421.135
1658068800,-3.26572,4.0305,0.0495622,55.5928,0.231726,35.7547,27.5708,34.7459,22.459,32.3762,22.8516,92.3565,39.3435,145.58,162.26,221.201,232.604,311.458,341.518,414.753,362.236,427.986,427.803,411.003,439.824,456.301,420.545,408.697
1658069400,-2.83576,4.3649,0.0775945,55.3045,0.231726,36.1719,27.7368,35.2765,22.9178,33.0304,23.7803,94.0594,40.5679,147.385,164.266,223.007,235.251,313.169,347.262,422.631,372.05,430.364,426.471,408.571,437.753,453.402,423.506,416.264
1658070000,-3.90953,2.37176,-2.18744,50.5074,0.231726,31.0641,23.573,30.0455,18.801,28.6749,19.4152,84.4812,36.4484,139.636,157.886,217.488,234.975,313.188,334.864,405.224,351.047,423.921,420.106,398.18,424.022,431.818,411.565,452.824
1658070600,-4.21374,1.58797,-2.20304,50.0088,0.231726,30.5932,22.2163,30.703,19.0475,29.3658,19.7605,86.7884,38.0232,141.598,161.295,224.93,241.083,314.836,328.038,402.723,351.874,427.961,425.098,401.351,424.176,430.42,411.523,450.978
1658071200,1.57941,3.49678,3.72037,49.2972,0.231726,35.7259,28.2112,35.7562,24.3614,34.5531,26.1804,97.3156,43.9098,148.189,162.023,213.601,209.122,274.444,297.768,406.767,417.19,505.007,497.193,445.399,439.406,439.676,421.438,460.394
1658071800,-0.364709,4.37724,3.53036,48.2526,0.231726,37.1217,29.3559,37.1402,25.6886,35.6224,27.6222,100.381,45.1615,152.354,164.566,219.29,220.286,288.829,329.578,442.733,447.099,488.598,453.684,414.396,430.978,442.226,433.961,448.42
1658072400,-0.191926,5.49058,0.975008,52.8541,0.231726,37.2623,30.2242,39.08,26.6812,37.0483,29.4484,102.452,46.4475,154.11,168.748,223.409,225.967,294.946,336.621,450.895,452.662,484.479,451.05,410.423,429.347,441.546,433.661,448.113
1658073000,-1.45273,5.35975,0.749335,54.6685,0.231726,37.0194,28.765,36.9202,24.8406,34.693,26.1708,97.4371,43.5045,149.24,163.45,216.098,218.29,295.215,344.941,448.605,420.528,455.351,434.097,405.16,429.527,441.845,435.505,449.297
1658073600,-2.40864,5.08696,-0.51569,54.1094,0.231726,35.5715,27.682,34.0889,22.446,33.1021,23.3361,93.467,40.1793,144.177,160.963,214.0,218.782,303.252,351.872,441.393,392.433,435.694,425.578,405.422,433.878,450.816,424.488,421.27
1658074200,-2.81399,4.59366,-1.11878,51.707,0.231726,36.8314,29.4002,36.9741,25.193,35.2132,26.5576,99.194,43.8666,150.996,166.98,225.092,238.827,320.551,364.713,440.628,386.361,436.236,429.8,410.529,437.899,454.005,415.649,404.88
1658074800,-4.31822,2.05838,-2.39213,50.3757,0.231726,38.8407,31.4477,39.7573,27.8786,38.6591,30.6753,106.321,49.1466,161.355,182.687,257.657,287.164,358.66,362.721,411.44,357.125,429.901,433.539,417.98,449.379,436.183,352.257,393.231
1658075400,-3.86786,0.97955,-3.43703,51.8697,0.231726,31.769,23.5098,31.5835,20.1341,30.4305,21.6046,88.1156,39.3111,142.187,159.448,223.22,242.553,328.856,352.192,413.8,354.188,421.127,418.335,396.947,418.777,427.491,409.178,447.423
1658076000,-4.18623,2.27322,-2.25923,51.4168,0.231726,32.8315,23.9743,32.8186,20.6348,30.8722,21.9791,89.9924,39.4538,144.408,163.203,228.99,248.966,325.691,341.439,405.827,346.564,420.719,419.479,398.634,422.347,428.658,409.677,447.871
1658076600,-3.65928,2.51384,-2.9886,52.0471,0.231726,40.8027,32.9946,41.9303,29.5113,39.8048,32.6024,109.631,51.2649,163.126,183.937,255.8,281.595,360.398,380.195,428.153,370.679,435.007,435.997,419.788,448.839,433.96,352.138,393.038
1658077200,-4.45458,2.91578,-1.4086,51.2522,0.231726,31.6945,23.383,31.3661,19.8707,29.3688,20.0907,86.1707,37.2722,140.412,159.245,225.305,247.669,322.311,335.755,399.368,340.216,416.968,414.665,393.618,421.639,429.846,408.992,449.147
1658077800,-4.28357,3.44775,-0.171493,51.1956,0.231726,32.9069,24.3891,32.6045,20.8614,31.3932,21.8407,89.719,39.984,144.381,163.781,229.329,254.392,332.141,345.274,404.222,342.445,416.229,413.78,393.081,420.36,426.364,408.425,447.317
1658078400,-4.34972,2.88486,-1.68182,55.4213,0.231726,36.7627,29.2418,36.6339,25.1772,35.3126,26.7889,99.217,43.4727,151.874,169.194,234.827,255.744,335.574,362.578,424.703,362.776,423.344,422.51,406.736,437.833,456.162,413.083,397.255
1658079000,-4.47401,3.14694,-0.235594,53.1015,0.231726,38.0028,30.8292,39.7133,27.9249,38.2599,30.1005,105.416,47.9706,158.881,180.022,250.524,275.49,353.351,370.347,422.081,358.949,426.19,428.908,416.085,450.234,439.744,361.787,395.267
1658079600,-4.3381,3.19848,0.907127,52.2119,0.231726,39.683,31.8786,40.214,27.9698,37.8108,29.8826,104.64,48.5191,161.598,184.763,257.787,281.393,352.066,364.892,414.477,355.309,425.226,428.046,417.409,451.997,437.588,353.645,394.309
1658080200,-4.45978,3.36429,0.387251,53.5588,0.231726,37.9897,30.4026,38.2441,26.4019,36.5528,28.0109,102.69,45.8695,156.787,178.237,247.805,273.433,347.383,361.473,414.916,353.538,423.784,426.527,416.61,451.95,437.319,354.868,393.798
1658080800,-4.57346,3.03801,0.517711,48.6007,0.231726,38.4157,30.7489,39.3044,27.9047,38.2281,30.4325,106.036,48.4615,162.223,185.86,260.617,286.378,354.636,362.944,414.023,354.647,423.941,429.174,414.14,446.783,442.995,368.139,393.837
1658081400,-4.4568,3.07592,0.783376,51.7028,0.231726,32.5362,24.8738,33.7066,21.4891,32.1404,23.4081,93.5101,41.6695,147.844,168.592,237.966,261.764,335.969,347.357,406.888,343.976,416.724,415.81,395.089,419.862,429.037,409.395,448.381
1658082000,-4.34047,3.04488,1.07219,53.2292,0.231726,34.032,25.8273,33.965,22.1153,32.5108,24.0261,91.9803,41.6919,146.701,168.922,239.86,266.451,337.472,342.231,398.983,337.099,412.034,411.647,390.624,416.854,425.099,405.111,445.077
1658082600,-3.93787,3.63507,0.254009,50.1334,0.231726,33.6594,25.1253,34.269,22.234,32.7523,24.3555,95.1865,43.5837,149.642,169.292,238.507,265.579,348.323,367.22,415.895,348.604,420.889,417.122,393.789,419.348,427.037,407.758,446.52
1658083200,-3.64398,3.92663,-0.129163,50.4915,0.231726,32.6112,25.0549,33.7514,21.9067,32.9541,24.3754,95.165,43.2869,148.305,166.714,235.283,263.184,349.775,371.237,423.599,353.36,420.841,416.743,393.261,419.25,426.357,407.99,447.101
1658083800,-4.38714,2.65658,1.8854,50.0069,0.231726,34.1214,26.2331,35.3622,23.4637,34.154,26.5472,97.8086,45.4199,152.4,174.847,250.833,284.596,359.496,360.334,407.483,343.671,421.723,419.114,396.736,419.774,426.566,406.787,446.861
1658084400,-4.09071,3.41073,0.431424,53.626,0.231726,40.5724,33.5915,42.3027,30.4446,40.6971,33.7285,108.808,52.9035,162.513,185.129,261.374,294.938,373.473,384.932,424.848,360.954,425.962,422.209,394.511,416.444,426.974,414.912,448.029
1658085000,-3.33611,3.99483,1.04877,50.9117,0.231726,42.6205,35.0281,45.6857,32.4296,43.5989,37.3757,117.33,59.3951,172.57,191.321,264.173,290.506,378.547,411.471,456.187,394.979,441.665,438.955,418.401,446.63,431.335,350.797,391.123
1658085600,-3.78423,3.8512,-0.515044,44.2894,0.231726,41.7108,34.4304,43.5266,31.3275,42.7652,35.9228,115.097,56.9673,169.605,189.546,263.188,290.781,375.849,405.8,451.37,388.0,440.675,437.011,415.186,444.022,430.977,348.733,391.634
1658086200,-4.46256,3.05556,0.457429,46.8151,0.231726,42.501,35.2981,45.0854,32.515,43.7578,36.8925,117.865,58.4266,174.3,199.666,282.603,315.611,384.919,382.958,424.736,366.347,430.706,431.861,414.677,444.313,429.751,348.502,390.942
1658086800,-3.86047,3.7519,0.0230879,44.1277,0.231726,41.3808,33.9628,44.1174,31.6347,42.6682,36.3149,115.999,57.1428,170.377,193.549,271.704,305.15,385.729,400.912,437.256,373.147,432.448,430.834,413.42,444.4,430.536,347.856,390.67
1658087400,-3.8557,3.05072,-1.71957,47.1792,0.231726,42.0931,35.2192,45.0039,32.8301,44.5708,37.7207,117.69,60.2877,173.673,197.947,278.033,311.521,386.517,395.977,436.991,376.092,438.523,434.351,413.217,443.565,429.718,348.791,390.479
1658088000,-4.4106,2.78872,-0.043964,49.8108,0.231726,35.7556,29.1938,38.9109,27.0219,38.3969,31.6736,106.458,53.365,168.557,200.005,286.054,312.236,365.763,352.113,407.37,354.316,425.494,420.376,390.741,413.939,422.973,402.707,442.723
1658088600,-3.52756,3.76733,-0.543193,48.7148,0.231726,43.2683,36.1481,46.2531,33.7578,45.5809,39.0944,121.001,62.5012,176.758,199.446,278.636,315.958,396.035,409.115,443.148,381.614,440.484,437.76,416.963,444.427,430.702,349.042,390.167
1658089200,-4.10033,2.76309,0.670911,45.0528,0.231726,45.3964,38.1078,48.4513,36.2051,49.2341,42.2415,126.05,77.4311,193.015,230.815,309.883,337.686,390.795,382.854,429.679,385.347,450.466,441.309,418.268,438.864,412.707,347.129,389.098
1658089800,-3.88794,3.15909,-0.321398,52.0597,0.231726,38.5175,31.2224,40.8629,29.2557,40.8874,34.1924,110.171,55.0145,168.014,195.906,283.851,318.179,377.129,365.444,414.416,358.217,432.604,425.212,394.657,416.704,420.859,402.243,442.07
1658090400,-3.45826,3.55172,-0.461036,47.747,0.231726,43.4946,36.5793,46.5075,34.5273,46.5185,39.9288,122.033,69.0544,181.209,212.457,295.011,332.039,397.915,392.469,428.717,372.302,438.178,435.006,416.338,440.708,418.032,347.467,390.241
1658091000,-2.24225,2.99251,3.36076,44.9708,0.231726,44.8765,38.1149,48.0893,36.2385,49.6301,41.9474,125.4,73.6105,180.056,198.308,274.159,316.898,421.876,449.551,464.157,390.623,440.46,430.512,411.19,442.122,426.66,348.291,387.916
1658091600,-3.8786,3.66524,-0.477439,51.6785,0.231726,43.1518,36.1616,45.3886,32.7234,44.6106,37.5092,117.532,60.5664,175.563,202.909,291.014,333.727,400.199,383.723,414.559,360.198,432.284,432.614,420.339,438.225,398.134,347.889,390.825
1658092200,-1.46575,2.10841,4.46076,49.4433,0.231726,45.5899,38.7843,49.4303,36.8678,50.9158,43.1871,126.005,75.0939,179.911,194.369,261.019,295.574,461.85,537.679,466.205,366.529,424.64,422.904,407.735,440.589,426.59,343.761,388.103
1658092800,-2.11245,2.01122,4.30964,47.3714,0.231726,45.3383,38.863,50.5236,36.2357,49.6894,43.0235,125.26,74.4679,180.089,198.453,274.857,346.248,485.746,459.169,433.675,362.154,425.899,423.45,408.599,436.231,410.724,344.339,389.428
1658093400,-1.49529,2.12953,4.50442,49.6915,0.231726,48.0925,40.9274,52.1838,38.4235,52.4059,45.4061,130.141,79.7303,183.821,200.704,270.777,315.431,489.241,539.596,462.282,363.106,423.188,422.254,407.552,437.782,420.541,342.898,387.523
1658094000,0.933491,1.53083,4.38287,49.3751,0.231726,50.2397,40.839,54.7492,38.8899,52.7557,45.6245,127.98,77.9218,181.799,197.563,260.59,265.294,347.858,453.291,544.357,507.444,496.829,440.118,403.467,429.207,436.018,386.285,394.514
1658094600,1.59229,1.56621,4.52887,49.5668,0.231726,50.2291,39.3223,49.9207,37.4322,50.6908,44.3625,125.931,75.021,179.542,194.912,259.979,263.469,325.422,400.44,585.39,583.189,462.242,417.896,392.697,420.674,434.697,421.064,430.67
1658095200,-0.20521,1.74559,4.73208,50.0352,0.231726,50.8432,40.954,55.6617,39.9214,53.6271,46.4135,131.961,82.3053,184.636,199.828,266.265,281.035,416.303,582.554,549.576,389.867,422.915,420.977,407.158,437.483,424.549,343.743,387.862
1658095800,0.0877379,2.5568,4.32397,49.5758,0.231726,47.7837,40.0621,53.351,38.513,51.8479,44.9701,128.355,78.4637,182.611,198.835,263.523,276.409,397.693,558.625,560.683,401.515,422.34,421.712,404.081,437.671,430.168,358.505,389.75
1658096400,-0.586264,2.78857,4.10652,51.3684,0.231726,50.6299,40.2198,54.3767,38.4466,51.945,44.6382,128.384,77.4982,181.919,196.928,263.936,298.059,462.337,558.173,487.795,366.105,420.009,420.824,406.853,438.677,424.552,344.753,387.712
1658097000,-0.915474,3.14226,3.78577,49.4271,0.231726,49.748,39.9933,51.297,37.8912,50.6142,43.9462,126.953,75.0691,180.934,196.398,266.775,316.949,477.76,529.109,462.686,360.356,423.747,423.427,408.918,441.445,427.289,346.88,389.547
1658097600,-2.36289,2.89267,3.31069,46.9811,0.231726,49.0207,41.9789,59.9036,39.894,54.5005,45.7288,130.493,83.659,189.62,226.58,341.002,445.345,467.205,386.725,420.713,370.128,437.209,439.607,405.159,380.575,378.065,344.424,392.943
1658098200,-1.84004,4.41221,1.34815,51.1156,0.231726,48.1117,40.7735,54.4182,37.6616,51.9079,44.8826,129.122,79.8704,184.739,208.222,305.399,402.314,487.67,421.136,421.721,362.034,430.409,433.609,409.895,403.376,384.009,345.999,391.522
1658098800,-1.66253,1.72257,4.43196,52.5178,0.231726,50.0212,40.8717,54.8097,39.1533,52.8353,46.08,130.769,81.267,185.161,206.704,298.506,410.386,519.612,438.804,421.095,358.195,425.757,425.894,413.478,431.458,392.098,344.588,391.248
1658099400,-2.17908,2.086,4.08622,50.1545,0.231726,52.1789,41.0431,56.1907,39.0991,53.426,46.0558,132.372,83.0302,188.907,220.268,331.155,447.535,488.574,395.608,416.962,363.557,432.005,434.92,408.05,395.808,381.758,345.787,393.161
1658100000,-2.58122,2.5668,3.51234,48.7693,0.231726,51.1086,43.0858,63.9538,41.3454,61.1645,47.3803,133.929,86.9506,195.688,243.379,372.307,465.403,449.42,374.97,417.764,368.411,437.718,441.878,405.325,372.9,372.153,344.409,393.177
1658100600,-1.01826,2.58148,4.30145,48.4678,0.231726,53.6405,41.9796,56.9702,40.2455,53.9668,47.4287,132.472,83.891,188.362,211.464,290.194,393.133,555.096,495.765,431.581,353.856,423.836,424.732,411.983,429.063,391.21,342.932,391.331
1658101200,1.10632,4.25335,2.88347,52.6301,0.231726,53.962,41.2336,53.0157,38.8849,53.0531,46.7181,131.117,81.2372,185.578,201.9,265.335,276.568,383.955,557.193,614.673,443.163,426.252,420.83,403.5,432.964,430.202,362.704,387.361
1658101800,-2.36287,-7.2146e-05,4.50347,49.8564,0.231726,55.8903,43.8751,61.2624,41.7153,63.3519,50.1326,136.781,89.0375,197.055,229.817,344.318,460.973,510.413,430.874,436.694,371.759,429.07,429.669,410.77,414.281,385.962,344.271,390.697
1658102400,-2.79171,2.4263,3.7052,51.3391,0.231726,54.5772,44.3381,64.5374,42.4211,64.6441,50.8192,139.97,93.5083,206.961,255.95,398.64,494.513,468.228,391.739,428.523,375.273,437.879,441.396,403.469,373.126,372.918,345.926,391.08
1658103000,-2.94051,2.27846,3.84599,53.3944,0.231726,58.2579,44.316,65.5356,42.7853,65.1047,51.0143,137.807,92.6612,207.07,259.959,398.957,480.103,460.648,391.971,423.336,374.7,435.478,440.062,403.431,372.434,371.557,345.856,393.273
1658103600,-0.238955,4.46783,2.6451,55.6308,0.292583,60.0225,45.4627,65.8164,43.8704,68.2633,52.1468,139.497,92.228,199.139,220.571,289.701,356.877,541.059,602.602,500.367,371.122,422.744,420.084,404.299,434.392,415.88,342.923,387.532
1658104200,-1.12443,4.33244,2.92117,53.3682,0.231726,62.8601,45.3054,66.0925,44.0061,68.1535,52.1212,140.211,92.9631,201.285,224.52,309.935,426.045,582.324,524.536,449.217,361.648,424.596,426.827,410.579,420.918,386.767,342.414,389.603
1658104800,-1.30121,4.95715,1.11147,53.9297,0.26601,58.8608,45.092,61.0839,44.142,66.2702,53.0272,142.611,94.4783,200.343,226.072,307.569,420.417,576.959,530.555,459.573,366.879,425.377,425.769,412.169,431.636,393.828,345.45,389.48
1658105400,-2.06796,4.63391,2.04659,54.4958,0.231726,57.0266,44.5342,62.4263,42.6934,63.3945,51.0986,137.463,91.4236,201.206,234.087,354.611,481.1,528.106,430.935,426.384,364.087,429.889,431.633,409.904,410.628,384.984,345.051,391.946
1658106000,-2.78794,4.38136,1.35171,55.0403,0.350186,59.3616,46.7894,67.5446,44.2903,69.9495,54.13,143.489,98.9832,218.324,274.696,418.364,498.641,475.612,403.017,432.785,374.373,435.137,438.748,401.443,371.205,372.649,345.353,390.663
1658106600,-2.29428,4.62687,1.54139,51.7122,0.306724,59.864,46.2234,66.526,43.6467,69.6003,53.6026,141.923,96.3869,207.911,241.963,355.215,481.559,538.296,454.275,444.06,371.136,429.911,428.243,409.733,414.037,385.241,344.63,389.687
1658107200,-1.67106,5.45748,-0.0436744,53.0307,0.233655,60.5698,45.5469,65.1313,43.3587,65.0467,51.1563,139.178,92.6405,201.462,225.478,314.24,438.875,586.019,504.32,441.094,363.884,425.367,424.81,412.722,428.939,389.937,342.348,389.575
1658107800,-2.41357,4.87958,-2.10235,51.7709,0.27997,62.8463,46.6315,67.632,45.433,71.1803,54.495,142.889,96.8658,209.085,237.593,341.642,472.331,579.874,500.696,451.011,370.605,427.327,425.992,410.196,426.016,386.5,340.61,389.318
1658108400,1.15029,4.95838,2.76912,55.9934,0.302852,61.8802,48.4101,68.0312,46.9091,71.439,56.2939,143.88,99.1537,211.967,228.758,288.262,293.821,378.555,561.174,739.404,643.457,471.103,419.51,394.106,419.683,431.947,400.323,405.053
1658109000,0.340969,5.73888,0.942392,61.8423,0.955431,67.8267,49.3758,72.8314,49.4227,76.707,61.0289,149.444,105.798,215.463,236.734,295.878,310.913,436.686,651.043,727.641,568.837,452.82,421.206,400.721,427.29,426.682,360.59,384.812
1658109600,-1.42365,5.9899,0.679467,60.3488,0.796838,66.5847,49.2811,71.8422,49.1712,77.5538,60.7126,150.117,105.135,218.416,239.314,319.291,416.061,618.758,674.665,540.758,396.551,425.236,421.633,403.221,430.777,416.528,341.307,386.859
1658110200,-3.25128,5.28126,-0.363884,56.6013,1.0798,65.6472,50.6972,74.124,49.9176,78.5112,64.7546,150.437,109.397,230.518,279.485,415.796,545.216,575.731,482.786,461.387,385.786,433.077,428.427,404.401,403.454,380.91,344.582,387.438
1658110800,-4.03748,4.55526,-1.27188,58.0455,1.47091,66.6165,52.2105,75.6398,51.529,81.4076,67.5524,155.213,116.421,248.448,327.663,478.795,545.109,510.724,437.478,451.362,394.012,442.107,440.725,399.626,367.183,370.899,343.997,390.954
1658111400,-4.91785,2.73651,-2.65828,56.9178,1.06953,66.7941,51.4298,75.1415,51.1898,81.6328,67.7423,153.623,118.663,266.357,376.445,504.598,498.158,446.251,410.131,454.022,400.165,447.759,439.622,391.366,368.6,372.332,346.424,390.182
1658112600,-4.98344,-0.211707,-3.67625,65.3794,1.41943,69.2406,51.5706,74.677,51.4456,82.8332,71.7333,154.696,116.321,262.157,374.17,519.16,525.71,458.064,413.666,457.222,405.405,447.808,441.438,396.929,370.279,373.097,347.59,388.388
1658113200,-2.40359,1.30482,-5.36357,61.9735,0.964445,64.9308,49.873,72.8127,48.788,77.0902,59.8842,147.514,104.312,219.169,248.784,357.499,496.623,634.368,586.216,497.632,391.162,429.331,423.222,407.709,421.537,383.739,341.288,389.617
1658113800,-4.33222,0.988933,-4.12376,63.911,1.02494,67.1296,50.0604,72.4221,48.6443,79.1575,62.6088,151.878,112.47,249.549,342.959,491.746,537.095,488.463,420.291,442.433,381.153,436.683,437.333,398.052,369.557,373.139,346.884,391.195
1658114400,-3.20949,0.887411,-4.83533,59.9429,0.990909,68.4343,51.1239,74.7813,50.0743,79.5586,62.3216,150.947,109.105,236.953,319.026,486.745,580.151,540.049,445.888,445.407,377.511,435.64,435.781,395.531,366.918,370.503,346.314,392.807
1658115000,-3.12596,2.14675,-4.56123,60.7018,1.23192,68.3769,51.2416,73.574,49.2177,78.2198,60.8535,149.274,108.666,233.953,304.795,451.126,545.535,553.519,475.968,459.945,381.632,432.276,431.894,404.502,398.612,380.659,347.301,392.583
1658119200,-4.40539,-3.24772,2.2192,62.9349,1.17057,65.5288,49.4206,71.6174,49.745,79.8933,61.2803,152.981,117.881,281.996,397.321,501.017,474.186,428.067,400.929,447.015,392.858,441.446,439.74,389.893,369.833,374.342,346.331,388.499
1658122200,-1.8497,3.3444,-3.55592,58.9941,0.801505,66.1047,48.4606,71.4659,46.9294,74.232,59.7494,148.189,110.801,246.072,302.449,403.886,472.643,517.807,470.696,453.492,381.757,430.367,418.27,383.243,396.056,379.949,344.564,391.235
1658125200,-2.90844,1.58908,-4.67202,59.3264,0.370376,62.303,46.2601,65.8212,44.5103,68.655,53.1683,141.096,97.742,229.291,318.209,469.671,499.133,436.917,370.609,413.554,361.372,434.459,437.06,397.965,371.676,374.745,348.633,391.391
1658127000,-4.63748,3.08535,-1.56273,56.9536,0.687374,66.934,49.5927,72.1332,48.0646,75.533,60.3136,151.158,133.938,327.639,432.335,458.346,381.874,373.467,370.358,429.798,381.85,438.224,419.636,365.981,370.28,377.158,347.02,391.748
1658128200,-3.67705,2.71135,-3.77017,61.3752,0.637923,65.4524,48.917,71.0413,47.155,74.2537,56.3402,146.349,106.026,240.261,322.941,455.485,495.415,469.628,417.666,443.34,380.463,438.27,435.828,388.266,369.82,372.619,344.342,388.794
1658128800,-4.66135,-0.685617,-4.66837,56.1735,0.244272,57.3537,43.7122,62.1678,40.9881,58.8591,48.0331,133.491,87.9045,208.328,264.066,394.104,464.573,463.086,378.827,411.045,366.04,435.504,438.445,403.797,381.272,376.638,349.568,391.68
1658129400,-4.9727,-0.93502,-4.87719,60.2176,0.231726,55.4465,41.6271,53.661,38.4154,51.5589,44.6759,129.649,80.2836,191.246,240.118,361.723,443.981,450.104,374.909,414.439,371.679,438.823,441.382,405.591,375.215,377.587,351.245,394.167
1658130000,-4.49036,2.76932,-4.42642,59.532,0.231726,52.3253,42.071,59.6837,39.5334,56.344,47.1409,133.54,88.0948,211.633,277.541,405.55,442.723,416.21,358.913,413.136,367.643,436.537,440.778,404.498,375.327,377.131,350.738,392.65
1658130600,-4.56349,3.00848,-4.27976,59.7041,0.231726,60.9213,44.1516,63.8284,40.9548,59.2388,47.4489,136.058,91.57,217.101,281.749,404.203,441.219,413.456,358.914,413.353,369.464,437.121,440.738,401.815,373.066,375.004,349.007,390.924
1658131200,-4.20001,2.67499,-4.6504,53.2245,0.231726,54.962,44.2989,63.0698,41.0469,60.1151,47.7183,135.308,89.8445,212.985,276.206,411.116,463.226,428.638,363.871,413.482,366.65,437.595,442.013,402.888,373.549,374.529,345.823,390.596
1658131800,-4.31082,0.555948,-5.11626,60.7644,0.27267,56.2233,43.0578,57.6515,41.6376,61.0163,49.2501,137.493,91.2719,212.509,276.004,401.853,452.931,427.7,371.545,419.019,370.184,433.171,437.57,403.128,379.956,376.004,347.653,389.223
1658132400,-4.69589,0.643577,-4.90544,58.1852,0.303,61.2643,45.723,66.8898,43.246,67.5611,51.5585,139.531,96.1796,224.957,298.568,427.543,463.795,430.145,368.022,414.094,371.026,437.842,441.807,402.725,371.772,375.194,346.659,390.752
1658133000,-5.30154,-0.856452,-4.62162,58.079,0.643158,60.2336,47.8074,69.3028,46.7921,73.6057,56.495,145.988,105.407,245.949,335.747,463.802,480.181,432.333,373.61,415.683,368.374,437.259,439.685,401.887,372.168,373.252,346.357,389.694
1658133600,-4.81563,2.7666,-5.96889,60.626,0.613659,65.0569,47.855,69.7736,45.732,72.4729,55.3008,143.272,99.9341,216.214,264.36,391.402,506.931,546.691,449.158,431.808,371.465,432.636,430.812,408.221,411.644,382.823,343.881,390.545
1658134200,-5.43825,1.76395,-5.84613,61.3007,0.762239,66.1973,49.7418,72.8574,47.8714,75.6255,57.7613,147.23,105.879,231.583,294.329,434.961,532.227,514.101,410.412,428.433,382.393,444.026,442.934,398.421,368.384,369.571,344.44,390.77
1658134800,-4.53657,1.4071,-6.46498,57.9949,0.683066,64.4745,48.0535,69.7774,45.8769,71.415,55.0778,144.184,99.9171,216.311,264.279,394.276,513.894,546.525,441.218,436.858,380.117,437.645,433.878,405.679,397.055,377.155,343.008,390.405
1658135400,-5.03811,0.577901,-6.08842,59.4271,0.598495,62.7344,46.7847,64.1748,44.5405,64.9883,53.6203,142.72,101.075,225.923,287.376,428.7,500.896,470.875,388.341,425.209,380.518,440.896,441.463,398.392,373.931,375.275,350.354,394.834
1658136000,-3.92966,0.194378,-6.36941,58.2227,0.28599,62.5493,46.2127,66.9421,43.7399,68.6003,51.577,139.685,94.0094,210.742,268.346,408.574,502.874,492.195,401.943,426.709,374.615,435.141,434.338,404.667,391.591,376.754,345.71,389.867
1658136600,-5.93048,-0.130322,-4.36614,57.9323,0.231726,57.6212,43.7717,63.5201,40.6413,60.7786,48.3745,140.813,115.463,271.34,333.082,380.271,336.669,348.008,349.103,422.585,389.982,453.767,438.216,378.437,378.829,384.091,360.247,416.811
1658137200,-6.56128,2.41116,0.998809,56.4099,0.231726,47.463,36.4723,46.7103,34.2555,49.0085,50.3167,163.194,146.686,238.278,230.728,274.776,266.689,312.583,315.405,396.002,352.531,426.147,423.737,394.695,415.085,421.099,399.565,441.88
1658137800,-5.47542,2.80557,2.90784,59.5673,0.231726,48.3871,35.8326,46.2027,34.7531,50.7229,49.6528,150.971,127.704,238.072,236.627,276.142,270.89,317.877,320.008,397.564,351.931,424.455,418.743,391.238,412.864,421.672,401.117,441.037
1658138400,-3.18241,0.764444,6.89128,58.367,0.231726,44.7978,32.4484,42.1156,28.8582,39.0988,32.6902,107.647,54.2675,174.429,220.196,314.176,330.859,351.636,335.168,399.717,349.677,420.103,414.57,391.323,415.131,424.086,404.789,443.935
1658139000,-2.15404,2.14031,6.99315,54.9159,0.231726,50.6949,40.7968,52.1968,37.6311,50.9127,43.3245,129.502,80.8382,194.507,244.363,343.342,381.411,406.202,378.135,419.12,369.45,436.621,441.12,414.743,402.218,384.565,350.291,393.051
1658139600,-1.72191,1.556,6.78095,57.405,0.231726,56.258,43.4696,59.5878,40.1701,56.3513,46.863,132.775,89.1742,209.909,254.459,341.293,376.181,426.274,415.656,440.647,378.463,437.792,436.524,413.616,414.732,394.052,347.566,392.391
